,rating,review,app,source,sentiment,normalized_review,theme
1260,1,"see click fix, more like see snitch fix. people rants on here like they do on facebook, and they're always complaining about the stupidest little things. i had left one of my grocery bags on my porch so i could take the rest of my bag upstairs and someone took a picture of it and posted it stating that i was dumping trash. i already know who it was so i walked up to that person immediately and checked her.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.8690893650054932}, {'label': 'neutral', 'score': 0.047024473547935486}]",click fix like snitch fix rant like facebook complain stupid little thing leave grocery bag porch rest bag upstairs picture post state dump trash know walk person immediately check,-1_edit_post_website_new
1262,1,"problems with app- can't edit when you make a mistake. can't add a photo after an issue has been started. not enough topics related to the issues needed to start a new issue. please fix these issues, thank you .",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8080608248710632}, {'label': 'neutral', 'score': 0.12584255635738373}]",problem edit mistake add photo issue start topic relate issue need start new issue fix issue thank,-1_edit_post_website_new
1263,1,garbage,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.8747152090072632}, {'label': 'neutral', 'score': 0.05515959858894348}]",garbage,2_attack_snitch_garbage_develop
1266,1,"android version of this app simply doesn't work. i haven't yet managed to file a report - it's always a ""failed network connection,"" a perpetually spinning circle when i try to upload a photo, or a plain old crash. i use the web version often with no trouble at all, but the mobile app is so far a real stinker. i uninstalled it due to its unreliability and to the developers' failure to fix this ridiculous flaw: users can't follow up (comment) on a complaint anonymously or as a guest.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5758379697799683}, {'label': 'anger', 'score': 0.1466335952281952}]",android version simply work manage file fail network connection perpetually spinning circle try upload photo plain old crash use web version trouble mobile far real stinker uninstalle unreliability developer failure fix ridiculous flaw user follow comment complaint anonymously guest,8_upload_photo_picture_camera
1268,1,always problems with uploading pictures and location settings,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6962234973907471}, {'label': 'neutral', 'score': 0.1519356667995453}]",problem upload picture location setting,8_upload_photo_picture_camera
1283,1,pure evil. this is the beginning of a communist state. they want you to be a good citizen and report your neighbors and friends to the authorities. america should reject this.,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.5956555604934692}, {'label': 'disgust', 'score': 0.2562282681465149}]",pure evil beginning communist state want good citizen neighbor friend authority america reject,1_live_disgusting_human_life
1284,1,hitler could only dream of having an app like this.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.6655862927436829}, {'label': 'neutral', 'score': 0.26940542459487915}]",hitler dream like,1_live_disgusting_human_life
1285,1,"do not install or use this app! it is not your job to ""snitch"" on your neighbors. we are still a free country, a free society, and a free people! this is a blatantly marxist app, and it is wrong. even in an ""emergency"" we still have constitutional rights, rights that cannot, must not, be infringed due to a panicked populace and a power-hungry government. reject this app, and shun the developer!",SeeClickFix,Google,"[{'label': 'fear', 'score': 0.6630058884620667}, {'label': 'anger', 'score': 0.3154386878013611}]",install use job snitch neighbor free country free society free blatantly marxist wrong emergency constitutional right right infringe panicked populace power hungry government reject shun developer,-1_edit_post_website_new
1291,1,non-intuitive!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.8043360710144043}, {'label': 'anger', 'score': 0.06721659749746323}]",non intuitive,-1_edit_post_website_new
1295,2,this app version of what used to be a usable website is very difficult to use. i still can't figure out how to favorite things and keep a short list of what i'm following.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5078774690628052}, {'label': 'neutral', 'score': 0.31545764207839966}]",version usable website difficult use figure favorite thing short list follow,12_ui_box_text_screen
1298,1,"be very, very careful with this app. i use it only for reading about issues. reporting something on it can lead to trouble. you can report anonymously, and that's fine. but if you comment on it, your identity will be revealed. and also, any post or comment you make cannot be edited or deleted. if any such post involves neighbors, it will create instant enemies. beware.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6181538701057434}, {'label': 'fear', 'score': 0.16627806425094604}]",careful use read issue lead trouble anonymously fine comment identity reveal post comment edit delete post involve neighbor create instant enemy beware,-1_edit_post_website_new
1316,2,location not at all accurate.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7202466130256653}, {'label': 'sadness', 'score': 0.14167357981204987}]",location accurate,5_location_map_category_gps
1321,2,would be great but the app always changes the address.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.4796985685825348}, {'label': 'neutral', 'score': 0.34033438563346863}]",great change address,5_location_map_category_gps
1333,2,"recent update is horrible. i need to report an issue so i pull over and open the app, getting some kind of 'get to know your community' banner. i am on the side of the road trying to report an issue and i can no longer see the buttons and prompts. you have ruined this app. oh, and the address i was reporting was blocks away from where i was. i had to edit it three times before i scrolled down and found the button to save and continue. the developers invite me to contact support, but that is not a real-time option. my city uses this application for public works, and it was fine before this last update. i would have given it 5 stars.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6612725853919983}, {'label': 'fear', 'score': 0.08982732892036438}]",recent update horrible need issue pull open kind know community banner road try issue long button prompt ruin oh address block away edit time scroll find button save continue developer invite contact support real time option use application public work fine update star,9_iphone_update_phone_application
1342,1,"why can't we edit a post!?!?! when i have to add a comment to an anonymous post, it kinda defeats the purpose......",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.416883647441864}, {'label': 'disgust', 'score': 0.34880316257476807}]",edit post add comment anonymous post kinda defeat purpose,-1_edit_post_website_new
1348,1,problem still not resolve,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5505104660987854}, {'label': 'sadness', 'score': 0.37180814146995544}]",problem resolve,3_close_waste time_waste_complete
1358,1,too slow when click submit. don't tell me to contact you. that does nothing. fix the apo. too slow when click submit. it's not my phone or connection. it's your slow app,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6789335012435913}, {'label': 'neutral', 'score': 0.2186548411846161}]",slow click submit tell contact fix apo slow click submit phone connection slow,-1_edit_post_website_new
