,rating,review,app,source,sentiment
1147,4,"i love this app! works well and is very convenient. i found the tips on zooming into the map to a specific address and to be as descriptive as possible very helpful. i reported several potholes with some pictures with mostly successful responses. the city fixed the issues within the week, and others were acknowledged, but has yet-to-be-fixed/ignored. although i always fill in the description blanks, the app does not necessarily submit the information. and you do not notice this until sometime after you have submitted your issue. for photo submissions, i did find it easier to take your photos prior to using the app (which you then search and select from your photo gallery). once you have submitted your issue, you are emailed an notification of your issue, which you can check on its status. one star off for some description and picture improvements to be made. note: gta-toronto location.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.43072107434272766}, {'label': 'joy', 'score': 0.273497998714447}]"
1148,5,hi my name is chris and i would just like to say that i think this is this app is an essential tool for communities around the state of minnesota and perhaps around the country a lot of people have smartphones anything did someone should take a look at for haptic spending this app to include the capability to report information to emergency workers from anywhere with in their community,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.41495078802108765}, {'label': 'joy', 'score': 0.2892933487892151}]"
1149,1,nothing i submit on this app ever gets fixed! what a waste! more like see-click-ads!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5138256549835205}, {'label': 'sadness', 'score': 0.26452213525772095}]"
1150,1,waste of time,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.3233018219470978}, {'label': 'neutral', 'score': 0.28120407462120056}]"
1151,1,just tried to make a complaint about the holes on our street and the app just stopped then asked me to rate it....,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4043951630592346}, {'label': 'surprise', 'score': 0.21155373752117157}]"
1152,1,will not open,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8059815764427185}, {'label': 'neutral', 'score': 0.14257045090198517}]"
1153,3,crashes when i try to take a picture often. lost three issues trying to post a pic with my text. in theory it is a great idea. in practice i would like it to be more stable .,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5853817462921143}, {'label': 'neutral', 'score': 0.19028978049755096}]"
1154,5,excellent and will be better with more users josqguy,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8451478481292725}, {'label': 'neutral', 'score': 0.12053369730710983}]"
1155,5,keep one jump ahead of taggers,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9474580883979797}, {'label': 'surprise', 'score': 0.02856391668319702}]"
1156,4,i love being able to be a part in the process to help improve my community.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9936301112174988}, {'label': 'sadness', 'score': 0.0029548690654337406}]"
1157,5,incredible idea........ ....,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5338847041130066}, {'label': 'neutral', 'score': 0.37431684136390686}]"
1158,1,"found the responsible agency's to be unresponsive most of the time, so makes this usually a waste of time",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7570123076438904}, {'label': 'neutral', 'score': 0.13965710997581482}]"
1159,2,"i love scf, but i'll continue to use it on the website, not the app.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8465535044670105}, {'label': 'anger', 'score': 0.1004730835556984}]"
1160,3,crashes when using camera option with android razr. still like the ease of reporting city problems.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5913003087043762}, {'label': 'sadness', 'score': 0.18266838788986206}]"
1161,1,the is some sort of javascript error that keeps crashing the app. plus the ui is really ugly. time to invest in a native app.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5676981806755066}, {'label': 'disgust', 'score': 0.3253132700920105}]"
1162,5,works just right,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8902643918991089}, {'label': 'joy', 'score': 0.04404787719249725}]"
1163,2,"this is just a forum for people to complain. therapeutic, i guess, but not very useful unless the powers that be actually read them.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7278736233711243}, {'label': 'anger', 'score': 0.14672565460205078}]"
1164,1,constantly get runtime error. unable to view most recent reported issues,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9305498003959656}, {'label': 'neutral', 'score': 0.028701286762952805}]"
1165,5,great app. use it all the time,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5056580901145935}, {'label': 'joy', 'score': 0.34513795375823975}]"
1166,4,wish it gave locations if reported violations. but seems like a good app.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6825144290924072}, {'label': 'neutral', 'score': 0.15207894146442413}]"
1167,1,"it never worked, and always had runtime errors.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.44107574224472046}, {'label': 'neutral', 'score': 0.41042235493659973}]"
1168,1,"couldn't even use the app before runtime errors crashed it. the navigation between views and ux seems shoddy. they should rewrite this app. concept it good, though.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8169129490852356}, {'label': 'neutral', 'score': 0.1104653999209404}]"
1169,2,"the app is nothing to write home about. the developers clearly test only one or two pathways through the submission process. (god forbid you try to change the location or picture in the ""wrong"" order, or use the back key ever.) still, it gets results.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4139540493488312}, {'label': 'disgust', 'score': 0.35688021779060364}]"
1170,4,easy to use,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.76604825258255}, {'label': 'joy', 'score': 0.15946725010871887}]"
1171,2,get runtime errors...love the concept of the app though! hope to see improvements soon.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6504136919975281}, {'label': 'surprise', 'score': 0.14279553294181824}]"
1172,2,"this application does one thing well - if you have gps turned on and find something to report, take a picture and send it in right away - voila! everything else on this application is unusable junk.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6040812134742737}, {'label': 'disgust', 'score': 0.212001770734787}]"
1173,5,"it hasn't given me any problems yet, as a youth member of my community i feel like this app will be a powerful tool",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9947469830513}, {'label': 'surprise', 'score': 0.0012202286161482334}]"
1174,5,excellent,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8195317983627319}, {'label': 'neutral', 'score': 0.1497146338224411}]"
1175,5,when you see an issue it takes judt seconds to report. quick responses.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8014546036720276}, {'label': 'surprise', 'score': 0.12416307628154755}]"
1176,5,one of the best app city or town can have,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5371267199516296}, {'label': 'surprise', 'score': 0.3409712016582489}]"
1177,4,great app to report things from for the city.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4644504189491272}, {'label': 'joy', 'score': 0.4379260241985321}]"
1178,1,too much files to load and crashes often. crap crap crap this app has more crap than it says,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.4096631407737732}, {'label': 'surprise', 'score': 0.2268819659948349}]"
1179,2,this app is very disappointing. crashes too frequently and is very unreliable.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8630163669586182}, {'label': 'neutral', 'score': 0.05916523560881615}]"
1180,1,useless on android. good on ios. crash when adding a photo. no map of issues on android version. won't find gps location. works great om my ipod toch w/ wifi though. poor android ux needs major work...,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8835518956184387}, {'label': 'anger', 'score': 0.056189414113759995}]"
1181,1,no matter what i do it won't open...starts to then crashes..doesn't even allow for an error report. was so helpful at first. now just a waste of space.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5753501057624817}, {'label': 'surprise', 'score': 0.34331730008125305}]"
1182,3,"had it crash a couple of times. it would be nice if you could click links in comments. or, at least let us copy and paste from comments.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8109787106513977}, {'label': 'joy', 'score': 0.1304086148738861}]"
1183,1,"they've been working on this app for a long time, and it actually gets worse with each iteration. website is infested with trolls, with no moderation whatsoever, and wants to connect to facebook now. uninstalling, and going straight to public works from now on.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.5501270890235901}, {'label': 'disgust', 'score': 0.36752378940582275}]"
1184,4,"thanks to this app. from pot holes to street lights and even trees cut back. some issues have taken longer to fix, but don't believe its at fault of the app",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.3790704309940338}, {'label': 'surprise', 'score': 0.30545276403427124}]"
1185,4,had to uninstall n reinstall a few times before it started working,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6646207571029663}, {'label': 'surprise', 'score': 0.14524617791175842}]"
1186,4,everything was fine until i tried to send a lengthy report. app just crashed and erased the entire letter. tried to log back on but would not recognize my password. kept force closing. uninstall.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7439311742782593}, {'label': 'surprise', 'score': 0.1435421109199524}]"
1187,4,a lot of wackos making too many comments. get a life!,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.4679127037525177}, {'label': 'sadness', 'score': 0.31424665451049805}]"
1188,1,does not work on my droid 4.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7537921071052551}, {'label': 'neutral', 'score': 0.1329837292432785}]"
1189,1,"every time. doesn't work, using droid.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.725821316242218}, {'label': 'anger', 'score': 0.1103566363453865}]"
1190,5,you can't fight city hall but you can make them accountable to do their jobs and tackle projects that impact the most citizens,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7721996307373047}, {'label': 'anger', 'score': 0.1169709637761116}]"
1191,5,works well on my droid. easy to attach photos to reports.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5905889868736267}, {'label': 'joy', 'score': 0.3270418047904968}]"
